Vin,Vo,D1,D2,DT,Fs,Po,PIron,PCond,PCopp,PSw,Ploss
300.00,373.39,0.80,0.20,0.00,50000.00,1394.24,0.99,3.65,0.13,7.87,12.65
300.00,373.32,0.80,0.20,0.00,100000.00,1393.69,0.53,3.57,0.03,14.46,18.59
350.00,372.81,0.95,0.05,0.00,25000.00,555.96,0.12,1.36,0.07,3.24,4.79
300.00,372.80,0.80,0.20,0.00,25000.00,1389.80,1.79,3.89,0.52,3.81,10.00
250.00,372.31,0.65,0.35,0.02,50000.00,396.04,1.13,1.31,0.24,3.70,6.39
250.00,372.20,0.65,0.35,0.02,50000.00,461.78,1.22,1.47,0.24,3.78,6.72
300.00,372.14,0.80,0.20,0.02,25000.00,553.95,2.27,1.77,0.51,1.64,6.19
250.00,372.05,0.65,0.35,0.02,50000.00,553.68,1.34,1.73,0.24,3.93,7.25
350.00,372.05,0.90,0.10,0.03,100000.00,307.60,0.02,0.30,0.00,12.30,12.62
350.00,372.04,0.95,0.05,0.00,100000.00,307.59,0.03,0.30,0.00,12.29,12.61
350.00,372.01,0.90,0.10,0.03,100000.00,345.98,0.02,0.34,0.00,12.11,12.47
350.00,372.01,0.95,0.05,0.00,100000.00,345.97,0.03,0.34,0.00,12.09,12.46
350.00,371.97,0.90,0.10,0.03,100000.00,395.32,0.02,0.39,0.00,11.81,12.23
350.00,371.96,0.95,0.05,0.00,100000.00,395.31,0.03,0.39,0.00,11.79,12.21
350.00,371.91,0.90,0.10,0.03,100000.00,461.06,0.03,0.47,0.00,11.47,11.97
350.00,371.91,0.95,0.05,0.00,100000.00,461.05,0.03,0.47,0.00,11.45,11.96
350.00,371.83,0.90,0.10,0.03,100000.00,553.02,0.03,0.59,0.00,11.34,11.96
350.00,371.82,0.95,0.05,0.00,100000.00,553.01,0.03,0.59,0.00,11.34,11.96
250.00,371.82,0.65,0.35,0.02,50000.00,691.26,1.50,2.16,0.24,4.20,8.11
350.00,371.77,0.95,0.05,0.00,25000.00,691.07,0.12,1.22,0.07,3.63,5.04
350.00,371.70,0.90,0.10,0.03,100000.00,690.82,0.03,0.78,0.00,12.05,12.87
350.00,371.70,0.95,0.05,0.00,100000.00,690.81,0.04,0.78,0.00,12.09,12.91
350.00,371.50,0.95,0.05,0.00,100000.00,920.06,0.04,1.17,0.00,14.84,16.05
350.00,371.50,0.90,0.10,0.03,100000.00,920.06,0.04,1.17,0.00,14.79,16.00
250.00,371.45,0.65,0.35,0.02,50000.00,919.81,1.72,3.01,0.24,5.18,10.15
350.00,371.08,0.95,0.05,0.00,100000.00,1377.03,0.05,2.14,0.00,20.10,22.29
350.00,371.08,0.90,0.10,0.03,100000.00,1377.03,0.04,2.14,0.00,20.08,22.27
250.00,370.93,0.65,0.35,0.02,25000.00,917.28,3.03,3.59,0.95,3.02,10.58
250.00,370.69,0.65,0.35,0.02,50000.00,1374.14,1.99,5.12,0.24,5.32,12.67
350.00,370.40,0.95,0.05,0.00,25000.00,914.65,0.12,1.23,0.06,4.37,5.78
250.00,370.19,0.65,0.35,0.02,25000.00,1370.39,3.58,5.59,0.94,3.57,13.67
300.00,369.82,0.80,0.20,0.01,50000.00,341.92,0.45,0.85,0.12,6.27,7.70
300.00,369.76,0.80,0.20,0.01,50000.00,390.65,0.48,0.93,0.12,6.41,7.93
300.00,369.69,0.80,0.20,0.01,50000.00,455.57,0.51,1.03,0.12,6.53,8.19
300.00,369.58,0.80,0.20,0.01,50000.00,546.37,0.56,1.20,0.12,6.59,8.47
200.00,369.52,0.55,0.45,0.00,100000.00,303.44,0.86,1.04,0.08,6.48,8.47
200.00,369.44,0.55,0.45,0.00,100000.00,341.21,0.91,1.18,0.08,6.70,8.88
300.00,369.42,0.80,0.20,0.01,50000.00,682.37,0.63,1.49,0.12,6.55,8.79
200.00,369.33,0.55,0.45,0.00,100000.00,389.73,0.98,1.36,0.08,6.89,9.31
200.00,369.18,0.55,0.45,0.00,100000.00,454.32,1.05,1.62,0.08,7.02,9.77
300.00,369.16,0.80,0.20,0.01,50000.00,908.52,0.72,2.06,0.12,6.59,9.49
300.00,368.99,0.80,0.20,0.01,25000.00,680.78,1.11,1.96,0.47,3.34,6.88
200.00,368.97,0.55,0.45,0.00,100000.00,544.56,1.15,2.01,0.08,7.21,10.45
300.00,368.73,0.80,0.20,0.01,25000.00,906.42,1.29,2.47,0.46,3.56,7.79
200.00,368.65,0.55,0.45,0.00,100000.00,679.51,1.28,2.66,0.08,7.41,11.44
300.00,368.63,0.80,0.20,0.01,50000.00,1358.86,0.85,3.49,0.12,7.67,12.13
350.00,368.58,0.95,0.05,0.00,25000.00,1358.53,0.12,1.89,0.05,5.09,7.15
300.00,368.21,0.80,0.20,0.01,25000.00,1355.76,1.54,3.82,0.46,4.01,9.83
350.00,368.10,0.95,0.05,0.00,50000.00,301.11,0.03,0.33,0.01,6.04,6.41
200.00,368.10,0.55,0.45,0.00,100000.00,903.32,1.44,3.90,0.08,8.23,13.66
350.00,368.07,0.95,0.05,0.00,50000.00,338.69,0.03,0.36,0.01,5.93,6.33
350.00,368.03,0.95,0.05,0.00,50000.00,386.98,0.03,0.40,0.01,5.79,6.24
350.00,367.97,0.95,0.05,0.00,50000.00,451.34,0.04,0.47,0.01,5.68,6.19
350.00,367.89,0.95,0.05,0.00,50000.00,541.37,0.04,0.57,0.01,5.71,6.34
350.00,367.77,0.95,0.05,0.00,50000.00,676.27,0.04,0.75,0.01,6.18,6.98
350.00,367.57,0.95,0.05,0.00,50000.00,900.72,0.05,1.11,0.01,7.59,8.75
350.00,367.17,0.95,0.05,0.00,50000.00,1348.16,0.05,2.01,0.01,10.08,12.15
300.00,367.14,0.80,0.20,0.02,50000.00,299.54,1.68,0.78,0.11,3.04,5.61
250.00,367.12,0.65,0.35,0.03,100000.00,299.51,0.49,0.80,0.06,8.31,9.65
250.00,367.06,0.65,0.35,0.03,100000.00,336.83,0.52,0.89,0.06,8.09,9.55
200.00,367.00,0.55,0.45,0.00,100000.00,1346.91,1.59,6.97,0.08,8.73,17.37
250.00,366.98,0.65,0.35,0.03,100000.00,384.79,0.55,1.01,0.06,7.84,9.46
250.00,366.88,0.65,0.35,0.03,100000.00,448.67,0.60,1.18,0.06,7.57,9.41
250.00,366.85,0.65,0.35,0.03,50000.00,384.52,1.01,1.27,0.22,3.69,6.19
250.00,366.75,0.65,0.35,0.03,50000.00,448.36,1.09,1.42,0.22,3.74,6.47
250.00,366.74,0.65,0.35,0.03,100000.00,537.98,0.65,1.45,0.06,7.38,9.54
250.00,366.61,0.65,0.35,0.03,50000.00,537.61,1.20,1.66,0.22,3.88,6.96
250.00,366.52,0.65,0.35,0.03,100000.00,671.69,0.73,1.89,0.05,7.60,10.27
250.00,366.39,0.65,0.35,0.03,50000.00,671.22,1.34,2.07,0.22,4.11,7.75
250.00,366.16,0.65,0.35,0.03,100000.00,893.84,0.83,2.72,0.05,8.44,12.05
250.00,366.03,0.65,0.35,0.03,50000.00,893.21,1.54,2.88,0.22,4.95,9.58
300.00,365.79,0.80,0.20,0.03,25000.00,535.21,1.94,1.64,0.42,1.63,5.64
250.00,365.52,0.65,0.35,0.03,25000.00,890.69,2.71,3.44,0.86,3.19,10.20
300.00,365.47,0.80,0.20,0.03,100000.00,296.82,0.20,0.55,0.03,11.15,11.93
300.00,365.47,0.80,0.20,0.02,100000.00,296.82,0.20,0.55,0.03,11.15,11.93
300.00,365.47,0.80,0.20,0.01,100000.00,296.82,0.20,0.55,0.03,11.15,11.93
250.00,365.45,0.65,0.35,0.03,100000.00,1335.53,0.96,4.77,0.05,12.65,18.43
300.00,365.43,0.80,0.20,0.03,100000.00,333.85,0.21,0.61,0.03,11.33,12.17
300.00,365.43,0.80,0.20,0.02,100000.00,333.85,0.21,0.61,0.03,11.33,12.17
300.00,365.43,0.80,0.20,0.01,100000.00,333.85,0.21,0.61,0.03,11.33,12.17
300.00,365.38,0.80,0.20,0.03,100000.00,381.43,0.22,0.69,0.03,11.63,12.57
300.00,365.38,0.80,0.20,0.02,100000.00,381.43,0.22,0.69,0.03,11.63,12.57
300.00,365.38,0.80,0.20,0.01,100000.00,381.43,0.22,0.69,0.03,11.63,12.57
300.00,365.33,0.80,0.20,0.02,50000.00,333.66,0.39,0.81,0.10,6.18,7.48
250.00,365.32,0.65,0.35,0.03,50000.00,1334.58,1.79,4.88,0.22,5.81,12.70
300.00,365.30,0.80,0.20,0.02,100000.00,444.82,0.24,0.81,0.03,12.09,13.16
300.00,365.30,0.80,0.20,0.01,100000.00,444.82,0.24,0.81,0.03,12.09,13.16
300.00,365.30,0.80,0.20,0.03,100000.00,444.82,0.24,0.81,0.03,12.09,13.16
300.00,365.28,0.80,0.20,0.02,50000.00,381.22,0.41,0.88,0.10,6.33,7.72
300.00,365.20,0.80,0.20,0.02,50000.00,444.58,0.44,0.98,0.10,6.48,8.00
300.00,365.20,0.80,0.20,0.03,100000.00,533.48,0.26,0.99,0.03,12.67,13.95
300.00,365.20,0.80,0.20,0.02,100000.00,533.48,0.26,0.99,0.03,12.67,13.95
300.00,365.20,0.80,0.20,0.01,100000.00,533.48,0.26,0.99,0.03,12.67,13.95
300.00,365.10,0.80,0.20,0.02,50000.00,533.20,0.48,1.14,0.10,6.58,8.31
300.00,365.04,0.80,0.20,0.02,100000.00,666.29,0.29,1.29,0.03,13.14,14.74
300.00,365.04,0.80,0.20,0.01,100000.00,666.29,0.29,1.29,0.03,13.14,14.74
300.00,365.04,0.80,0.20,0.03,100000.00,666.29,0.29,1.29,0.03,13.14,14.74
300.00,364.95,0.80,0.20,0.02,50000.00,665.94,0.53,1.42,0.10,6.57,8.63
250.00,364.80,0.65,0.35,0.03,25000.00,1330.81,3.22,5.34,0.85,3.38,12.79
300.00,364.79,0.80,0.20,0.03,100000.00,887.13,0.33,1.86,0.03,13.08,15.29
300.00,364.79,0.80,0.20,0.02,100000.00,887.13,0.33,1.86,0.03,13.08,15.29
300.00,364.79,0.80,0.20,0.01,100000.00,887.13,0.33,1.86,0.03,13.08,15.29
300.00,364.69,0.80,0.20,0.02,50000.00,886.68,0.61,1.96,0.10,6.56,9.24
300.00,364.53,0.80,0.20,0.02,25000.00,664.40,0.95,1.86,0.41,3.31,6.53
350.00,364.39,0.95,0.05,0.01,100000.00,295.06,0.01,0.24,0.00,12.40,12.65
350.00,364.36,0.95,0.05,0.01,100000.00,331.90,0.01,0.27,0.00,12.29,12.57
350.00,364.34,0.95,0.05,0.01,100000.00,379.26,0.01,0.32,0.00,12.04,12.37
350.00,364.30,0.95,0.05,0.01,100000.00,442.38,0.01,0.38,0.00,11.66,12.05
350.00,364.28,0.95,0.05,0.01,50000.00,294.90,0.02,0.28,0.01,6.12,6.43
300.00,364.27,0.80,0.20,0.03,100000.00,1326.96,0.39,3.25,0.03,13.89,17.56
300.00,364.27,0.80,0.20,0.02,100000.00,1326.96,0.39,3.25,0.03,13.89,17.56
300.00,364.27,0.80,0.20,0.01,100000.00,1326.96,0.39,3.25,0.03,13.89,17.56
300.00,364.27,0.80,0.20,0.02,25000.00,884.64,1.10,2.35,0.41,3.47,7.33
350.00,364.25,0.95,0.05,0.01,50000.00,331.70,0.02,0.31,0.01,6.03,6.36
350.00,364.25,0.95,0.05,0.01,100000.00,530.70,0.01,0.48,0.00,11.34,11.83
350.00,364.21,0.95,0.05,0.01,50000.00,379.00,0.02,0.35,0.01,5.88,6.26
300.00,364.19,0.80,0.20,0.02,50000.00,1326.33,0.73,3.33,0.10,7.46,11.62
350.00,364.17,0.95,0.05,0.01,100000.00,663.09,0.01,0.66,0.00,11.69,12.36
350.00,364.16,0.95,0.05,0.01,25000.00,294.69,0.03,0.41,0.03,2.93,3.40
350.00,364.16,0.95,0.05,0.01,50000.00,442.03,0.02,0.42,0.01,5.72,6.17
350.00,364.12,0.95,0.05,0.01,25000.00,331.47,0.03,0.43,0.03,2.89,3.38
350.00,364.08,0.95,0.05,0.01,25000.00,378.74,0.04,0.47,0.03,2.84,3.37
350.00,364.08,0.95,0.05,0.01,50000.00,530.21,0.02,0.51,0.01,5.67,6.21
350.00,364.04,0.95,0.05,0.01,100000.00,883.49,0.02,0.99,0.00,14.01,15.01
350.00,364.03,0.95,0.05,0.01,25000.00,441.73,0.04,0.52,0.03,2.83,3.42
350.00,363.96,0.95,0.05,0.01,50000.00,662.35,0.02,0.68,0.01,6.01,6.72
350.00,363.95,0.95,0.05,0.01,25000.00,529.85,0.04,0.61,0.03,2.92,3.60
350.00,363.84,0.95,0.05,0.01,25000.00,661.90,0.04,0.76,0.03,3.22,4.05
350.00,363.78,0.95,0.05,0.01,100000.00,1323.34,0.02,1.84,0.00,19.63,21.49
350.00,363.77,0.95,0.05,0.01,50000.00,882.20,0.03,1.01,0.01,7.29,8.33
300.00,363.77,0.80,0.20,0.02,25000.00,1323.26,1.32,3.64,0.40,4.09,9.44
350.00,363.65,0.95,0.05,0.01,25000.00,881.61,0.05,1.08,0.03,3.95,5.10
350.00,363.39,0.95,0.05,0.01,50000.00,1320.51,0.03,1.86,0.01,9.95,11.84
350.00,363.27,0.95,0.05,0.01,25000.00,1319.65,0.06,1.90,0.02,5.06,7.05
200.00,362.81,0.55,0.45,0.00,50000.00,292.52,3.57,1.29,0.31,1.76,6.93
200.00,362.78,0.55,0.45,0.01,50000.00,292.46,3.57,1.28,0.31,1.76,6.92
200.00,362.76,0.55,0.45,0.03,50000.00,292.43,3.57,1.28,0.31,1.76,6.91
200.00,362.76,0.55,0.45,0.02,50000.00,292.43,3.57,1.28,0.31,1.76,6.91
200.00,362.72,0.55,0.45,0.00,50000.00,328.92,3.69,1.40,0.31,1.77,7.17
200.00,362.60,0.55,0.45,0.00,50000.00,375.65,1.59,1.55,0.31,3.60,7.04
200.00,362.44,0.55,0.45,0.00,50000.00,437.87,1.72,1.77,0.31,3.66,7.47
200.00,362.36,0.55,0.45,0.03,25000.00,291.79,4.84,2.11,1.22,0.94,9.11
200.00,362.32,0.55,0.45,0.01,25000.00,291.73,4.84,2.11,1.22,0.94,9.10
200.00,362.29,0.55,0.45,0.02,25000.00,291.68,4.83,2.11,1.22,0.94,9.10
200.00,362.27,0.55,0.45,0.03,25000.00,328.09,4.89,2.20,1.22,0.96,9.26
200.00,362.23,0.55,0.45,0.01,25000.00,328.03,4.88,2.19,1.22,0.96,9.25
200.00,362.22,0.55,0.45,0.00,50000.00,524.82,1.89,2.12,0.30,3.71,8.03
200.00,362.20,0.55,0.45,0.02,25000.00,327.98,4.88,2.19,1.22,0.96,9.25
200.00,362.15,0.55,0.45,0.03,25000.00,374.71,4.96,2.32,1.22,1.00,9.49
200.00,362.11,0.55,0.45,0.01,25000.00,374.65,4.96,2.32,1.22,1.00,9.49
200.00,362.09,0.55,0.45,0.02,25000.00,374.59,4.96,2.31,1.22,1.00,9.48
200.00,362.04,0.55,0.45,0.00,25000.00,291.28,4.82,1.90,1.22,0.94,8.87
200.00,361.98,0.55,0.45,0.03,25000.00,436.78,5.08,2.51,1.22,1.08,9.88
200.00,361.96,0.55,0.45,0.01,25000.00,436.71,5.07,2.50,1.22,1.08,9.87
200.00,361.94,0.55,0.45,0.02,25000.00,436.66,5.07,2.50,1.22,1.08,9.87
200.00,361.94,0.55,0.45,0.00,25000.00,327.50,4.87,1.94,1.22,0.96,8.97
200.00,361.90,0.55,0.45,0.00,50000.00,654.86,2.12,2.71,0.30,3.80,8.93
200.00,361.81,0.55,0.45,0.00,25000.00,374.02,4.94,2.01,1.21,0.99,9.15
200.00,361.76,0.55,0.45,0.03,25000.00,523.48,5.28,2.81,1.21,1.18,10.48
200.00,361.74,0.55,0.45,0.01,25000.00,523.42,5.28,2.80,1.21,1.18,10.48
200.00,361.73,0.55,0.45,0.02,25000.00,523.38,5.28,2.80,1.21,1.18,10.47
200.00,361.68,0.55,0.45,0.01,50000.00,327.03,3.65,1.38,0.30,1.77,7.10
200.00,361.65,0.55,0.45,0.00,25000.00,435.96,5.05,2.14,1.21,1.08,9.48
200.00,361.45,0.55,0.45,0.00,25000.00,522.57,5.26,2.38,1.21,1.18,10.03
200.00,361.37,0.55,0.45,0.00,50000.00,870.59,2.40,3.85,0.30,4.74,11.29
200.00,361.12,0.55,0.45,0.00,25000.00,652.03,5.68,2.86,1.20,1.09,10.83
300.00,360.98,0.80,0.20,0.03,50000.00,289.57,0.31,0.72,0.09,5.95,7.08
300.00,360.94,0.80,0.20,0.03,50000.00,325.69,0.33,0.77,0.09,6.08,7.27
300.00,360.88,0.80,0.20,0.03,50000.00,372.10,0.35,0.84,0.09,6.24,7.52
300.00,360.81,0.80,0.20,0.03,50000.00,433.95,0.37,0.93,0.09,6.41,7.81
300.00,360.71,0.80,0.20,0.03,50000.00,520.45,0.41,1.09,0.09,6.56,8.14
200.00,360.61,0.55,0.45,0.00,25000.00,866.95,4.20,3.92,1.20,2.21,11.53
300.00,360.56,0.80,0.20,0.03,50000.00,650.03,0.45,1.35,0.09,6.58,8.48
350.00,360.54,0.95,0.05,0.02,50000.00,288.86,0.01,0.24,0.00,6.18,6.43
350.00,360.51,0.95,0.05,0.02,50000.00,324.91,0.01,0.26,0.00,6.11,6.39
350.00,360.47,0.95,0.05,0.02,50000.00,371.24,0.01,0.30,0.00,5.98,6.29
350.00,360.45,0.95,0.05,0.02,25000.00,288.72,0.02,0.33,0.02,3.01,3.37
350.00,360.42,0.95,0.05,0.02,25000.00,324.75,0.02,0.35,0.02,2.96,3.34
350.00,360.41,0.95,0.05,0.02,50000.00,432.99,0.01,0.36,0.00,5.80,6.17
350.00,360.38,0.95,0.05,0.02,25000.00,371.06,0.02,0.38,0.01,2.89,3.31
350.00,360.34,0.95,0.05,0.02,50000.00,519.37,0.01,0.45,0.00,5.66,6.13
350.00,360.32,0.95,0.05,0.02,25000.00,432.78,0.02,0.43,0.01,2.84,3.31
200.00,360.32,0.55,0.45,0.00,50000.00,1298.31,2.68,6.71,0.30,5.12,14.81
300.00,360.31,0.80,0.20,0.03,50000.00,865.51,0.52,1.87,0.09,6.54,9.02
350.00,360.25,0.95,0.05,0.02,25000.00,519.12,0.02,0.52,0.01,2.85,3.40
350.00,360.22,0.95,0.05,0.02,50000.00,648.80,0.01,0.60,0.00,5.86,6.48
300.00,360.17,0.80,0.20,0.03,25000.00,648.61,0.81,1.77,0.36,3.28,6.22
350.00,360.14,0.95,0.05,0.02,25000.00,648.50,0.02,0.66,0.01,3.06,3.76
200.00,360.08,0.55,0.45,0.01,25000.00,648.28,5.60,3.30,1.19,1.10,11.19
350.00,360.03,0.95,0.05,0.02,50000.00,864.16,0.01,0.91,0.00,7.00,7.93
350.00,359.95,0.95,0.05,0.02,25000.00,863.78,0.02,0.95,0.01,3.72,4.71
300.00,359.92,0.80,0.20,0.03,25000.00,863.64,0.94,2.23,0.35,3.41,6.93
300.00,359.82,0.80,0.20,0.03,50000.00,1294.70,0.62,3.17,0.09,7.25,11.13
350.00,359.65,0.95,0.05,0.02,50000.00,1293.52,0.01,1.70,0.00,9.76,11.48
200.00,359.63,0.55,0.45,0.00,25000.00,1293.35,4.83,6.76,1.18,2.26,15.03
350.00,359.58,0.95,0.05,0.02,25000.00,1293.01,0.03,1.73,0.01,4.99,6.75
300.00,359.43,0.80,0.20,0.03,25000.00,1291.93,1.12,3.46,0.35,4.07,8.99
350.00,356.96,0.95,0.05,0.02,100000.00,283.16,0.00,0.17,0.00,12.41,12.58
350.00,356.96,0.95,0.05,0.03,100000.00,283.16,0.00,0.17,0.00,12.41,12.58
350.00,356.94,0.95,0.05,0.03,50000.00,283.13,0.00,0.19,0.00,6.21,6.40
350.00,356.94,0.95,0.05,0.02,100000.00,318.52,0.00,0.20,0.00,12.40,12.60
350.00,356.94,0.95,0.05,0.03,100000.00,318.52,0.00,0.20,0.00,12.40,12.60
300.00,356.94,0.85,0.15,0.00,25000.00,283.13,1.51,1.18,0.36,1.65,4.69
350.00,356.92,0.95,0.05,0.03,50000.00,318.49,0.00,0.21,0.00,6.17,6.39
350.00,356.92,0.95,0.05,0.02,100000.00,363.97,0.00,0.23,0.00,12.25,12.48
350.00,356.91,0.95,0.05,0.03,100000.00,363.97,0.00,0.23,0.00,12.25,12.48
350.00,356.90,0.95,0.05,0.03,50000.00,363.93,0.00,0.25,0.00,6.07,6.32
350.00,356.88,0.95,0.05,0.02,100000.00,424.55,0.00,0.29,0.00,11.90,12.19
350.00,356.88,0.95,0.05,0.03,100000.00,424.54,0.00,0.29,0.00,11.90,12.19
350.00,356.86,0.95,0.05,0.03,50000.00,424.51,0.00,0.30,0.00,5.89,6.19
350.00,356.83,0.95,0.05,0.02,100000.00,509.31,0.00,0.37,0.00,11.45,11.83
350.00,356.83,0.95,0.05,0.03,100000.00,509.31,0.00,0.37,0.00,11.45,11.83
350.00,356.81,0.95,0.05,0.03,50000.00,509.27,0.00,0.38,0.00,5.69,6.08
350.00,356.81,0.95,0.05,0.03,25000.00,282.92,0.01,0.24,0.01,3.08,3.34
350.00,356.78,0.95,0.05,0.03,25000.00,318.23,0.01,0.26,0.01,3.04,3.32
350.00,356.75,0.95,0.05,0.02,100000.00,636.37,0.00,0.51,0.00,11.44,11.95
350.00,356.75,0.95,0.05,0.03,100000.00,636.37,0.00,0.51,0.00,11.44,11.95
350.00,356.74,0.95,0.05,0.03,25000.00,363.62,0.01,0.30,0.01,2.97,3.28
350.00,356.74,0.95,0.05,0.03,50000.00,636.32,0.00,0.52,0.00,5.76,6.29
350.00,356.69,0.95,0.05,0.03,25000.00,424.10,0.01,0.34,0.01,2.89,3.24
250.00,356.63,0.70,0.30,0.01,100000.00,282.64,0.46,0.74,0.05,8.44,9.70
250.00,356.63,0.70,0.30,0.00,100000.00,282.64,0.46,0.74,0.05,8.44,9.70
300.00,356.63,0.85,0.15,0.00,25000.00,317.97,1.52,1.20,0.36,1.65,4.72
350.00,356.63,0.95,0.05,0.02,100000.00,847.90,0.00,0.79,0.00,13.25,14.04
350.00,356.63,0.95,0.05,0.03,100000.00,847.90,0.00,0.79,0.00,13.25,14.04
350.00,356.62,0.95,0.05,0.03,25000.00,508.71,0.01,0.42,0.01,2.83,3.26
350.00,356.62,0.95,0.05,0.03,50000.00,847.85,0.01,0.80,0.00,6.75,7.56
250.00,356.59,0.70,0.30,0.00,50000.00,282.57,2.60,1.01,0.21,1.89,5.71
250.00,356.58,0.70,0.30,0.01,100000.00,317.87,0.49,0.82,0.05,8.22,9.58
250.00,356.58,0.70,0.30,0.00,100000.00,317.87,0.49,0.82,0.05,8.22,9.58
250.00,356.53,0.70,0.30,0.00,50000.00,317.79,2.66,1.07,0.21,1.86,5.82
250.00,356.52,0.70,0.30,0.01,50000.00,282.46,2.60,1.02,0.21,1.89,5.71
250.00,356.52,0.70,0.30,0.03,50000.00,282.45,2.60,1.02,0.21,1.89,5.71
250.00,356.51,0.70,0.30,0.01,100000.00,363.15,0.52,0.93,0.05,7.97,9.47
250.00,356.51,0.70,0.30,0.00,100000.00,363.15,0.52,0.93,0.05,7.97,9.47
350.00,356.51,0.95,0.05,0.03,25000.00,635.50,0.01,0.55,0.01,2.94,3.51
250.00,356.51,0.70,0.30,0.02,50000.00,282.44,2.60,1.01,0.21,1.89,5.71
250.00,356.47,0.70,0.30,0.01,50000.00,317.67,2.66,1.08,0.21,1.86,5.82
250.00,356.45,0.70,0.30,0.00,50000.00,363.02,0.94,1.17,0.21,3.69,6.02
200.00,356.43,0.55,0.45,0.01,100000.00,282.32,0.70,0.97,0.07,6.21,7.95
250.00,356.42,0.70,0.30,0.01,100000.00,423.45,0.56,1.09,0.05,7.68,9.38
250.00,356.42,0.70,0.30,0.00,100000.00,423.45,0.56,1.09,0.05,7.68,9.38
350.00,356.38,0.95,0.05,0.02,100000.00,1270.06,0.00,1.52,0.00,18.92,20.45
350.00,356.38,0.95,0.05,0.03,100000.00,1270.06,0.00,1.52,0.00,18.92,20.45
350.00,356.37,0.95,0.05,0.03,50000.00,1270.03,0.01,1.52,0.00,9.56,11.10
200.00,356.35,0.55,0.45,0.01,100000.00,317.47,0.74,1.09,0.07,6.48,8.38
250.00,356.35,0.70,0.30,0.00,50000.00,423.29,1.02,1.31,0.21,3.70,6.24
350.00,356.33,0.95,0.05,0.03,25000.00,846.47,0.01,0.82,0.01,3.50,4.34
250.00,356.29,0.70,0.30,0.01,100000.00,507.77,0.61,1.33,0.05,7.43,9.42
250.00,356.29,0.70,0.30,0.00,100000.00,507.77,0.61,1.33,0.05,7.43,9.42
300.00,356.26,0.85,0.15,0.00,25000.00,362.64,1.53,1.23,0.35,1.65,4.76
200.00,356.25,0.55,0.45,0.01,100000.00,362.61,0.79,1.25,0.07,6.74,8.85
250.00,356.20,0.70,0.30,0.00,50000.00,507.52,1.11,1.52,0.21,3.82,6.67
200.00,356.13,0.55,0.45,0.01,50000.00,362.36,1.43,1.49,0.28,3.57,6.76
200.00,356.11,0.55,0.45,0.01,100000.00,422.70,0.85,1.48,0.07,6.94,9.34
250.00,356.09,0.70,0.30,0.01,100000.00,634.01,0.68,1.73,0.05,7.48,9.94
250.00,356.09,0.70,0.30,0.00,100000.00,634.01,0.68,1.73,0.05,7.48,9.94
250.00,355.99,0.70,0.30,0.00,50000.00,633.66,1.25,1.90,0.21,4.03,7.38
200.00,355.99,0.55,0.45,0.02,50000.00,316.83,3.44,1.34,0.28,1.76,6.82
200.00,355.99,0.55,0.45,0.01,50000.00,422.42,1.55,1.70,0.28,3.64,7.16
350.00,355.97,0.95,0.05,0.03,25000.00,1267.13,0.01,1.54,0.00,4.86,6.41
250.00,355.97,0.70,0.30,0.01,25000.00,281.58,3.28,1.79,0.84,1.01,6.92
250.00,355.94,0.70,0.30,0.03,25000.00,281.54,3.28,1.78,0.84,1.01,6.91
250.00,355.91,0.70,0.30,0.01,25000.00,316.69,3.31,1.84,0.84,1.02,7.02
200.00,355.91,0.55,0.45,0.01,100000.00,506.68,0.93,1.83,0.07,7.09,9.92
250.00,355.90,0.70,0.30,0.02,25000.00,281.48,3.28,1.79,0.84,1.01,6.91
250.00,355.89,0.70,0.30,0.03,25000.00,316.64,3.31,1.83,0.84,1.02,7.00
250.00,355.85,0.70,0.30,0.02,25000.00,316.57,3.31,1.84,0.84,1.02,7.01
250.00,355.85,0.70,0.30,0.01,25000.00,361.79,3.35,1.91,0.84,1.05,7.16
250.00,355.81,0.70,0.30,0.03,25000.00,361.72,3.35,1.90,0.84,1.05,7.14
300.00,355.80,0.85,0.15,0.00,25000.00,421.99,1.55,1.28,0.34,1.64,4.82
200.00,355.79,0.55,0.45,0.01,50000.00,506.34,1.70,2.03,0.28,3.70,7.71
250.00,355.78,0.70,0.30,0.02,25000.00,361.66,3.35,1.91,0.84,1.05,7.15
250.00,355.76,0.70,0.30,0.01,100000.00,843.78,0.78,2.49,0.05,8.18,11.50
250.00,355.76,0.70,0.30,0.00,100000.00,843.78,0.78,2.49,0.05,8.18,11.50
250.00,355.76,0.70,0.30,0.01,25000.00,421.87,3.42,2.02,0.84,1.10,7.38
250.00,355.71,0.70,0.30,0.03,25000.00,421.77,3.42,2.01,0.84,1.10,7.36
250.00,355.69,0.70,0.30,0.02,25000.00,421.72,3.42,2.02,0.84,1.10,7.37
250.00,355.66,0.70,0.30,0.00,50000.00,843.28,1.43,2.63,0.21,4.67,8.95
250.00,355.63,0.70,0.30,0.01,25000.00,505.89,3.54,2.20,0.84,1.18,7.76
200.00,355.61,0.55,0.45,0.01,100000.00,632.28,1.04,2.41,0.07,7.36,10.88
250.00,355.57,0.70,0.30,0.02,25000.00,505.71,3.53,2.20,0.84,1.18,7.75
250.00,355.56,0.70,0.30,0.03,25000.00,505.70,3.53,2.19,0.84,1.18,7.74
200.00,355.49,0.55,0.45,0.01,50000.00,631.86,1.90,2.58,0.28,3.75,8.51
